"country","quarter","gdp","private_consumption","government_consumption","capital_formation","exports","imports","population","host","rank1","rank2","rank3","rank4","host_won","host_top4","year","qtr","q_index","gdp_yoy_log_4q","private_consumption_yoy_log_4q","government_consumption_yoy_log_4q","capital_formation_yoy_log_4q","exports_yoy_log_4q","imports_yoy_log_4q","population_yoy_log_4q","gdp_yoy_pct","private_consumption_yoy_pct","government_consumption_yoy_pct","capital_formation_yoy_pct","exports_yoy_pct","imports_yoy_pct","population_yoy_pct","tq","winner","ln_gdp_l4","ln_private_consumption_l4","ln_government_consumption_l4","ln_capital_formation_l4","ln_exports_l4","ln_imports_l4"
"ARG","2012-Q2",1107618.5,756387.7,158938,186702.3,180076.4,171499.4,42161721,0,0,0,0,0,0,0,2012,2,8050,-3.83197786796874,-0.521425664609509,2.05465020350069,-13.5625249746639,-10.0633919881624,-10.2408513988744,1.02766136449439,-3.75948649644591,-0.520068600708634,2.07590345119029,-12.6830208215926,-9.57359946249248,-9.73392731950408,1.03295993880759,8050,0,13.9560425515999,13.5415236110429,11.9557229660152,12.2728958984293,12.2017704041474,12.1547435610285
"ARG","2012-Q3",1142744.4,789879,161324.2,199927.2,195662.7,180845.6,42161721,0,0,0,0,0,0,0,2012,3,8051,-1.49209720590502,0.974386611175326,2.56198096465301,-9.61046079948815,-6.09650357477278,-9.04794523930672,1.02766136449439,-1.48102059524465,0.979149213667396,2.59508177121359,-9.1631011560024,-5.91438644678075,-8.65068961946542,1.03295993880759,8051,0,13.9638642677816,13.5698911820436,11.9655514742114,12.301813187261,12.245112573112,12.1958783599225
"ARG","2012-Q4",1161201.3,795930.7,162689.4,206925.3,196690.2,189749.3,42161721,0,0,0,0,0,0,0,2012,4,8052,0.205015156994826,1.61945131021604,3.79839790387155,-3.19026671484881,-6.06641576797582,-2.17806506712606,1.02766136449439,0.205225456758673,1.63263549729245,3.87145915389364,-3.1399145825649,-5.88607389005108,-2.15451650745769,1.03295993880759,8052,0,13.9629154790936,13.5710728876329,11.9616141614621,12.2720158047017,12.2500493387517,12.1752396568578
"ARG","2013-Q1",1160208.3,787997.1,165776.5,203194.7,189015.1,184344.4,42582455,0,0,0,0,0,0,0,2013,1,8053,1.07937013901225,2.87189805786898,4.63456422866955,0.394438730333491,-10.151592803575,-0.186487491887455,0.99295898968137,1.08521635366225,2.91353468153173,4.7436386704139,0.395217663694925,-9.65332112236982,-0.18631371200698,0.997905185132275,8053,0,13.9533164145374,13.5485307080515,11.9720501323184,12.2179755243658,12.2510981130661,12.1264259011195
"ARG","2013-Q2",1167896.7,792296,167866.6,205894.1,195952.2,192506.4,42582455,0,0,0,0,0,0,0,2013,2,8054,5.29922237580411,4.63809839511011,5.46554272933459,9.78465892359441,8.44895466529394,11.5549631870826,0.99295898968137,5.44214456511876,4.74734055035533,5.61766223307203,10.2793591723294,8.81614692430548,12.2490224455596,0.997905185132275,8054,0,13.9177227729202,13.5363093543968,11.9762694680502,12.1372706486826,12.1011364842657,12.0523350470397
"ARG","2013-Q3",1175616.2,820537.2,168903.2,203525.6,191639.6,189239.1,42582455,0,0,0,0,0,0,0,2013,3,8055,2.83596979067351,3.80794785375933,4.59097648804647,1.7838495212521,-2.07757336162722,4.53676663388105,0.99295898968137,2.87656627326287,3.88137929986745,4.69799323350124,1.79985514727361,-2.05614049075271,4.6412519851188,0.997905185132275,8055,0,13.9489432957226,13.5796350481554,11.9911712838579,12.2057085792661,12.1841475373642,12.1053989075294
"ARG","2013-Q4",1165261.9,820152,172803.7,201956.5,177517.8,188913,42582455,0,0,0,0,0,0,0,2013,4,8056,0.349079592010781,2.99775671809233,6.03134066590556,-2.43055308949049,-10.2559016512059,-0.441713558365642,0.99295898968137,0.349689584398494,3.04314182126662,6.21693853440974,-2.40125301256057,-9.74751156895464,-0.440739438827964,0.997905185132275,8056,0,13.9649656306635,13.587267400735,11.9995981405008,12.2401131375532,12.1893851810719,12.1534590061865
"ARG","2014-Q1",1147654.1,799263.3,174422.2,197604.4,169910.4,180409.9,43024071,0,0,0,0,0,0,0,2014,1,8057,-1.08796120880079,1.41960187539993,5.08383013287386,-2.78975804146686,-10.6555666765761,-2.15742630469329,1.0317435786984,-1.08206431551989,1.429726073865,5.21527478261394,-2.75120364852037,-10.1074993479357,-2.13432032651928,1.03708440483292,8057,0,13.9641101159275,13.5772496886302,12.0183957746051,12.2219199116691,12.1495821850303,12.1245610262006
"ARG","2014-Q2",1138901.1,764320.3,171498.2,193957.8,177759.6,169504.9,43024071,0,0,1,0,0,0,0,2014,2,8058,-2.51405885720697,-3.59481172184157,2.14031545626767,-5.97213493084805,-9.74386762727644,-12.7247564971192,1.0317435786984,-2.48271957614058,-3.53096569968799,2.16338449697557,-5.79730065116,-9.28420298419716,-11.9484339221969,1.03708440483292,8058,0,13.9707149966783,13.5826903383479,12.0309248953436,12.2351172379186,12.1856260309187,12.1678846789106
"ARG","2014-Q3",1129779.6,751313.9,173735.3,186597.3,176893.9,161725.9,43024071,0,0,0,0,0,0,0,2014,3,8059,-3.97698662121666,-8.81357072423654,2.82071067929639,-8.68389766412925,-8.00664069532466,-15.7108367969187,1.0317435786984,-3.89894252903284,-8.43633902277677,2.86086942106483,-8.31752860573806,-7.69449529220475,-14.5388558706948,1.03708440483292,8059,0,13.9773029936293,13.6177145266929,12.0370810487384,12.2235470744786,12.163371803748,12.1507665738682
"ARG","2014-Q4",1135334.8,765707,175583.5,181382.6,176929.1,156688,43024071,0,0,0,0,0,0,0,2014,4,8060,-2.60182832098526,-6.86900988949368,1.5958445054876,-10.7443715213217,-0.33217982232383,-18.7030024642281,1.0317435786984,-2.56827242013147,-6.63840361298881,1.60864611116545,-10.1872928081047,-0.331628715542887,-17.0581166992213,1.03708440483292,8060,0,13.9684564265836,13.617244967916,12.0599115471599,12.2158076066583,12.0868261645599,12.1490418706029
"ARG","2015-Q1",1151601.9,779072.4,181328.7,192719.2,163731.5,165449.8,43477012,0,0,0,0,0,0,0,2015,1,8061,0.343398375774662,-2.55864471836968,3.88326094390798,-2.50328450743762,-3.70433482486749,-8.65636586290872,1.04725888735722,0.343988663483175,-2.52618880411499,3.95964504518347,-2.47221215721917,-3.63656374183099,-8.29228329487463,1.05276183650775,8061,0,13.9532305038395,13.5914457073842,12.0692340759339,12.1940223312545,12.0430265182645,12.1029867631537
"ARG","2015-Q2",1181059.3,816385,187588.5,197343.2,176480.2,172992.5,43477012,0,0,0,0,0,0,0,2015,2,8062,3.63478974977358,6.58991152731669,8.96779631294127,1.73037353379684,-0.722338688632362,2.03664059996385,1.04725888735722,3.70165592078189,6.81189548413146,9.38219759740917,1.74543122266804,-0.719736093015511,2.05752164096731,1.05276183650775,8062,0,13.9455744081062,13.5467422211295,12.0523280499062,12.1753958886101,12.0881873546459,12.0406371139394
"ARG","2015-Q3",1178662.4,800198.8,188014.7,199251.1,177957.3,181731.5,43477012,0,0,0,0,0,0,0,2015,3,8063,4.23576667383738,6.30366563284728,7.89872747133078,6.56130195025373,0.599351606141774,11.6627396145415,1.04725888735722,4.32675541317968,6.50658799204966,8.21905507976792,6.78134142348257,0.60115131160543,12.370065648112,1.05276183650775,8063,0,13.9375331274171,13.5295788194506,12.0652881555313,12.1367080978373,12.0833053967947,11.993658205899
"ARG","2015-Q4",1164659.4,797581.2,186598.7,196527.7,163840.9,179641.9,43477012,0,0,0,0,0,0,0,2015,4,8064,2.55010983474886,4.07840576188043,6.08456083824933,8.01947758325934,-7.68532523543826,13.670885789414,1.04725888735722,2.58290329865691,4.16271498105671,6.27348241719752,8.34980863655059,-7.39742642674383,14.6494307158174,1.05276183650775,8064,0,13.9424381433738,13.548554869021,12.0758699922148,12.1083638914451,12.0835043663366,11.9620118459606
"ARG","2016-Q1",1156069.1,797376.9,185243,187634.4,184034.9,184084.6,43900313,0,0,0,0,0,0,0,2016,1,8065,0.387161391727986,2.32234841595407,2.1357070296828,-2.67388185659136,11.6897522502475,10.6727609007574,0.968911125580974,0.387911829600163,2.3495248965308,2.15867648088801,-2.63845013885489,12.4004238646809,11.2631142497604,0.973620266268527,8065,0,13.9566644875972,13.5658592602005,12.1080666853729,12.1689894861801,12.0059831700159,12.0164231045246
"ARG","2016-Q2",1136478.1,790373.5,181213.6,183182.3,177619.3,185464.9,43900313,0,0,0,0,0,0,0,2016,2,8066,-3.84776532025128,-3.23804388768298,-3.45742880734878,-7.44625131140317,0.643380704751451,6.96174048577305,0.968911125580974,-3.77467922228799,-3.18618053981884,-3.39834264893637,-7.17577296810836,0.645454844226134,7.20979233203751,0.973620266268527,8066,0,13.9819223056039,13.6126413364026,12.1420060130356,12.1926996239481,12.0809639677596,12.061003519939
"ARG","2016-Q3",1139395.7,787106.8,185562,182929.9,176551.4,182360.3,43900313,0,0,0,0,0,0,0,2016,3,8067,-3.38822020502914,-1.64962523769763,-1.31310932521025,-8.54628190118554,-0.793158176609943,0.345407737919778,0.968911125580974,-3.33146285144923,-1.63609343078245,-1.30452565677046,-8.19127221882339,-0.790020976942218,0.346004957863655,0.973620266268527,8067,0,13.9798907941555,13.5926154757791,12.1442754302447,12.2023211173399,12.0892989128561,12.1102856020444
"ARG","2016-Q4",1146764.3,793464.4,187613.1,186685.1,180069.3,188664.4,43900313,0,0,0,0,0,0,0,2016,4,8068,-1.54843593156002,-0.517497322193705,0.542154194334188,-5.13801481099083,9.4445941796609,4.900435045605,0.968911125580974,-1.53650930048732,-0.516160611609195,0.543626509723816,-5.00825074531479,9.90497488722291,5.02249196874449,0.973620266268527,8068,0,13.9679392417212,13.5893389266398,12.1367156005973,12.1885586672777,12.0066511139823,12.0987207038547
"ARG","2017-Q1",1158063.2,813438,188509.7,194261.8,182856.1,198406.9,44288894,0,0,0,0,0,0,0,2017,1,8069,0.172341096795847,1.9942244486165,1.74809877624149,3.4711345231468,-0.642590881911964,7.49245379217847,0.88124959501279,0.172489689413879,2.01424194756583,1.76346744546354,3.53208153728741,-0.640530681952167,7.78028145754723,0.88514403074984,8069,0,13.9605361015145,13.58908274436,12.1294237556698,12.1422506676142,12.1228806925183,12.1231507135322
"ARG","2017-Q2",1169403.6,816824.1,188919.7,204797.8,183572.4,208157.4,44288894,0,0,0,0,0,0,0,2017,2,8070,2.85597808193288,3.29181532583878,4.16456110728927,11.1541319068248,3.29666442638423,11.5428878479582,0.88124959501279,2.89715217565565,3.34659499591017,4.25249539769643,11.7999937766913,3.35160649771731,12.2354688137756,0.88514403074984,8070,0,13.9434446524014,13.5802608975258,12.1074317249622,12.118237110834,12.0873977748071,12.1306209247967
"ARG","2017-Q3",1184486.5,829301.3,190785.4,215505.4,184958.1,217800.8,44288894,0,0,0,0,0,0,0,2017,3,8071,3.88113131967991,5.22195946231108,2.77601781598324,16.3882947888631,4.65172608320081,17.7596483145201,0.88124959501279,3.95743111896947,5.36070835622307,2.81490822474428,17.8076410690652,4.76161616390469,19.4343286340283,0.88514403074984,8071,0,13.9460085921052,13.5761192234021,12.1311443369926,12.116858298328,12.08136733109,12.1137396794236
"ARG","2017-Q4",1195804.9,840511.1,190921.9,224940.7,185673.9,231618.5,44288894,0,0,0,0,0,0,0,2017,4,8072,4.1875190690094,5.76014847504531,1.74825803419836,18.6413571726371,3.06501324109387,20.5121846281946,0.88124959501279,4.27643239329998,5.92927672621482,1.76362951201168,20.4920478388473,3.11246836634562,22.7674643440946,0.88514403074984,8072,0,13.9524548824056,13.5841639534179,12.1421371425406,12.1371785191678,12.1010970557789,12.1477250543108
"ARG","2018-Q1",1189470.4,837232.6,188005.5,224872.8,194734.9,229902.2,44654882,0,0,0,0,0,0,0,2018,1,8073,2.67592115278497,2.88322192712069,-0.267824672887329,14.6328175146433,6.29396417260857,14.7334028629508,0.822969480472935,2.71204542204604,2.92518913549649,-0.267466342580791,15.7576013400473,6.49625579895885,15.8740951045554,0.826365183108879,8073,0,13.9622595124825,13.6090249888462,12.1469047434322,12.1769620128456,12.1164547836992,12.198075251454
"ARG","2018-Q2",1139871.2,827525.4,186532,208623.9,169337.8,216743.9,44654882,0,0,0,0,0,0,0,2018,2,8074,-2.55786016892241,1.30160298421327,-1.27192509180709,1.85099584296111,-8.07136035735638,4.04219479485306,0.822969480472935,-2.52542407086828,1.31011070804596,-1.26387031103692,1.86823295953376,-7.75421577535621,4.12500348294127,0.826365183108879,8074,0,13.9720044332208,13.6131790507842,12.149077336035,12.2297784299023,12.1203644190709,12.2460498032763
"ARG","2018-Q3",1136442.7,811585.4,186416.9,189489.6,172312.3,197665,44654882,0,0,0,0,0,0,0,2018,3,8075,-4.14064022481533,-2.15939204104192,-2.31636727925473,-12.8651825484537,-7.08207848384603,-9.70072049958333,0.822969480472935,-4.05608675151637,-2.13624408884926,-2.28974544173716,-12.0719944836649,-6.83711608196668,-9.24505327804122,0.826365183108879,8075,0,13.984819905302,13.6283388180252,12.1589045151524,12.2807412462166,12.127884591922,12.2913361625688
"ARG","2018-Q4",1118753.2,749620.4,183823.9,168284.4,205436.8,173484.3,44654882,0,0,0,0,0,0,0,2018,4,8076,-6.66046641934361,-11.4443214117902,-3.78862097881996,-29.0181406633472,10.1146534848631,-28.9004516231664,0.822969480472935,-6.44350094233599,-10.8137417816374,-3.71775055664122,-25.1872160084858,10.6438761721491,-25.0991177302331,0.826365183108879,8076,0,13.9943300730957,13.6417654381684,12.1596197228826,12.3235920908941,12.1317471881898,12.3528469005927
"ARG","2019-Q1",1122991,764521.2,178862.5,169225.4,196150.8,172565.7,44973465,0,0,0,0,0,0,0,2019,1,8077,-5.75125045694005,-9.08521736078054,-4.98538634883179,-28.4303354901123,0.724460471541555,-28.6875967577108,0.71090085307759,-5.58899153774654,-8.68473110101064,-4.8631555991713,-24.7461676112006,0.727091035043026,-24.9395177601606,0.713433751767623,8077,0,13.9890187240103,13.6378572081174,12.1442264967033,12.3232901879921,12.1793944254253,12.3454092800835
"ARG","2019-Q2",1129095.6,769110.5,177393.9,172562.9,196882.2,168298.8,44973465,0,0,0,0,0,0,0,2019,2,8078,-0.949831527956135,-7.32051493534787,-5.0230122419892,-18.9771301661354,15.0710043824516,-25.2975501196151,0.71090085307759,-0.945334876431636,-7.05898574231075,-4.89894495314477,-17.2851720248735,16.2659488903246,-22.3513095408914,0.713433751767623,8078,0,13.9464258315315,13.6261950806263,12.136358085117,12.2482883883319,12.0396508154974,12.2864717512249
"ARG","2019-Q3",1128209,765404,171278.1,169425.6,198803.4,169541.7,44973465,0,0,0,0,0,0,0,2019,3,8079,-0.727152548867949,-5.85858196290783,-8.46970121050195,-11.1920249344058,14.3007868590479,-15.3474764328635,0.71090085307759,-0.724515191131059,-5.6902699333921,-8.1209375330241,-10.5884439040454,15.3738879929059,-14.2277590873447,0.713433751767623,8079,0,13.9434135030539,13.6067448976148,12.1357408423598,12.1520894207321,12.0570638070836,12.194328957573
"ARG","2019-Q4",1112511.7,729276.1,169577,153836.9,222320.7,154484.1,44973465,0,0,0,0,0,0,0,2019,4,8080,-0.559459908114235,-2.75145467655289,-8.0671133158301,-8.97624550070617,7.89824899876042,-11.5995926958336,0.71090085307759,-0.557897845565936,-2.71394695235082,-7.75029797539928,-8.58516891642956,8.21853728251221,-10.9521149752456,0.713433751767623,8080,0,13.9277254089023,13.5273222240504,12.1217335130944,12.0334106842607,12.2328937230384,12.063842384361
"ARG","2020-Q1",1063609.8,706626.9,176948.2,140539.6,187913.4,151418.5,45191965,0,0,0,0,0,0,0,2020,1,8081,-5.43270671421396,-7.87469516978465,-1.07603198581945,-18.5742254513613,-4.29025327529242,-13.0730507119244,0.48466563674161,-5.28777167403834,-7.57262192336849,-1.07026347054301,-16.9512378165453,-4.19952403966743,-12.2545789806433,0.485842040412043,8081,0,13.9315062194409,13.5470050345096,12.094372633215,12.038986833091,12.1866390301407,12.0585333125064
"ARG","2020-Q2",913139.6,605152.6,166798.4,106740.9,167428.7,115779.8,45191965,0,0,0,0,0,0,0,2020,2,8082,-21.2283465844104,-23.9753994659903,-6.15867861624473,-48.0357405114955,-16.2047991340312,-37.4050859811259,0.48466563674161,-19.1264583796093,-21.3178600474184,-5.97286603428866,-38.1437725026643,-14.959960829369,-31.2058077657119,0.485842040412043,8082,0,13.936927516252,13.5529899312728,12.0861279626971,12.0585170866705,12.1903608593219,12.0334962500287
"ARG","2020-Q3",1010869.9,655737.8,168587.6,153031.1,161924.1,131878.5,45191965,0,0,0,0,0,0,0,2020,3,8083,-10.9820172313951,-15.4642785080803,-1.5833055266091,-10.1772723695746,-20.5188689767148,-25.1217870099724,0.48466563674161,-10.4004754438229,-14.3278843591097,-1.57083713562913,-9.67651877874418,-18.5506384699658,-22.2147117788721,0.485842040412043,8083,0,13.9361419775652,13.5481590779857,12.0510438302548,12.040169171388,12.2000716756741,12.0408541932444
"ARG","2020-Q4",1060378.2,692207.6,170684.8,177843.9,154920.6,151381.4,45191965,0,0,0,0,0,0,0,2020,4,8084,-4.79946149153747,-5.21664876761161,0.651147977331412,14.5013248968585,-36.1208206438157,-2.02886983328785,0.48466563674161,-4.68610802025723,-5.08291715579325,0.653272554650686,15.6054886701435,-30.3166101941924,-2.00842675718732,0.485842040412043,8084,0,13.9221308098212,13.4998076772849,12.0410623799361,11.9436482292536,12.311876213026,11.9478464574027
"ARG","2021-Q1",1097320.9,709746.5,177170.5,191970.2,170048.8,151702.8,45312281,0,0,0,0,0,0,0,2021,1,8085,3.12030692498446,0.440506019745435,0.12555113819257,31.185085205318,-9.98957637253728,0.187581726103403,0.265879395045943,3.1694988143208,0.441477673720025,0.125629986628839,36.5950949056352,-9.50682601666513,0.187757770681918,0.266233167776608,8085,0,13.8771791522988,13.4682580828118,12.0836123133568,11.8532445785773,12.1437364973878,11.9278028053871
"ARG","2021-Q2",1100397.2,715788.4,177884.2,190033.4,179421.3,157850.8,45312281,0,0,0,0,0,0,0,2021,2,8086,18.6537713092182,16.7903934925771,6.4346879234682,57.6795443611555,6.91790826745056,30.9960171858481,0.265879395045943,20.5070068147302,18.282297721269,6.64622682231966,78.0324130675308,7.16281019920717,36.3370812525155,0.266233167776608,8086,0,13.7246440504079,13.3132359366129,12.0245411765346,11.5781596815556,12.0283128679816,11.6594453902174
"ARG","2021-Q3",1122911.3,727007.6,184914.4,187964.2,192645.2,159981,45312281,0,0,0,0,0,0,0,2021,3,8087,10.5113440487903,10.3175917476348,9.24375192891063,20.5610350454634,17.3722448186853,19.3174014019982,0.265879395045943,11.083661705626,10.8686429240468,9.6844607788473,22.8274514134709,18.9725309574054,21.3093870494432,0.266233167776608,8087,0,13.8263218052512,13.3935162929049,12.0352107749887,11.9383964476923,11.9948829859069,11.7896363231446
"ARG","2021-Q4",1150052.6,758957.2,191712.1,204856.1,186891.7,183081.3,45312281,0,0,0,0,0,0,0,2021,4,8088,8.11820435180763,9.20594751921637,11.6176186789868,14.1401582195739,18.7616577094929,19.0127836393531,0.265879395045943,8.45683172287022,9.64300305284136,12.3193746601924,15.1887132479663,20.6370876436058,20.9404193645983,0.266233167776608,8088,0,13.8741361949058,13.4476411896088,12.0475738597094,12.0886614782222,11.9506680065879,11.9275577590698
"AUS","1962-Q1",201073.1,105593.8,31793,32305.1,17499.3,10440.1,10700500,0,0,0,0,0,0,0,1962,1,7849,2.07094947843682,4.86581575560301,2.16332579379586,0.503663713164215,9.97361365639051,-15.1987717137185,1.81345645882693,2.09254243931765,4.98614022040429,2.18689534143723,0.504934230994181,10.4879342349509,-14.1001168358867,1.82999942901734,7849,0,12.1907143077328,11.5186967788534,10.3453681608129,10.3779437543519,9.67018002254768,9.405397157072
"AUS","1962-Q2",204942.7,106938.4,31450.3,31880.8,17759.8,11118.3,10700500,0,0,0,0,0,0,0,1962,2,7850,5.0833014909653,5.82786520987923,1.15866294165858,-2.08717264042484,-4.11197013019944,4.44513537445186,1.81345645882693,5.21471857204756,6.00103286636275,1.16540144107051,-2.06554194364917,-4.02857559726133,4.54541180453036,1.82999942901734,7850,0,12.179652691945,11.5217295946313,10.3445771716172,10.3906309530964,9.82581245652348,9.27189632467523
"AUS","1962-Q3",206582.8,107782.6,31741.2,33401.8,15247,11544.4,10700500,0,0,0,0,0,0,0,1962,3,7851,6.60425841538217,5.9796387279091,-1.15800147931839,0.535835374626537,-5.497673632272,19.3856594348622,1.81345645882693,6.82722076654136,6.16203651263463,-1.15132244814067,0.537273539955385,-5.34928330653622,21.3922187171399,1.82999942901734,7851,0,12.172413995386,11.5280751271314,10.3769508153423,10.411006715982,9.68711477769463,9.16009915553944
"AUS","1962-Q4",210287.1,108744.7,32564.5,33436.6,18012.3,11892.6,10700500,0,0,0,0,0,0,0,1962,4,7852,7.2398914805035,6.20008077630292,3.473472858275,5.45086181923171,-2.08065566532625,23.6910246598693,1.81345645882693,7.50841255088175,6.39632041578284,3.53450249262388,5.60215773715527,-2.05915937143168,26.73273657289,1.82999942901734,7852,0,12.1838301040628,11.5347574043681,10.3562432883723,10.362897769196,9.81961669349898,9.14676139033331
"AUS","1963-Q1",215153.9,110774.8,33727.9,35071.2,17535.4,11819.3,10906900,0,0,0,0,0,0,0,1963,1,7853,6.76850624735419,4.78996541950778,5.90792482501357,8.21551683450235,0.206081472233244,12.4079627613394,1.91051471325672,7.00282633529796,4.90653807325809,6.08593086528482,8.56242512792098,0.206293966044369,13.2106014310208,1.92888182795197,7853,0,12.2114238025171,11.5673549364095,10.3670014187509,10.3829803914835,9.76991615911158,9.25340943993482
"AUS","1963-Q2",212374.5,111645.5,33954.7,35231.2,17413.2,12206.5,10906900,0,0,0,0,0,0,0,1963,2,7854,3.5620797790779,4.30757052029414,7.66187612519644,9.99281059420856,-1.97089369364427,9.33761973063074,1.91051471325672,3.62628188269207,4.40169293724237,7.96304009818665,10.5091465709769,-1.95159855403776,9.787467508522,1.92888182795197,7854,0,12.2304857068546,11.5800082467301,10.3561638010338,10.3697592266922,9.78469275522149,9.31634767841975
"AUS","1963-Q3",221092.3,114974.4,32978.6,36114.6,18727.7,12467.7,10906900,0,0,0,0,0,0,0,1963,3,7855,6.78789608286259,6.45932594582597,3.82433446937949,7.80874249650765,20.5620948875152,7.69408291119937,1.91051471325672,7.02357601891348,6.67250558067813,3.89840333698788,8.12171799124597,22.8287531973503,7.9978171234538,1.92888182795197,7855,0,12.2384565795398,11.5878715144105,10.3653708005491,10.4163650697282,9.63213804137191,9.35395574988806
"AUS","1963-Q4",225807.6,117247.4,33737.8,37188.1,20905.8,12543.3,10906900,0,0,0,0,0,0,0,1963,4,7856,7.1209569367948,7.52832990914492,3.5396132513954,10.6337709223336,14.8971774569585,5.32703005296771,1.91051471325672,7.38062391844292,7.81895577439635,3.60300327043253,11.2197412416334,16.0640229176729,5.47146965339791,1.92888182795197,7856,0,12.2562290188678,11.5967582121311,10.3909780169551,10.4174063873883,9.79881013684572,9.38367163693201
"AUS","1964-Q1",225418.6,117875.1,34672,37371.2,19711.5,13439.1,11121600,0,0,0,0,0,0,0,1964,1,7857,4.66055321570611,6.21262776871685,2.76070567751372,6.35200734546597,11.6980526917885,12.8434580001008,1.94935468834565,4.77086401873263,6.40967079155188,2.79916626887531,6.55808754761742,12.4097539833708,13.704703324224,1.96847866946612,7857,0,12.2791088649907,11.6152545906045,10.426080667001,10.4651355598286,9.77197697383392,9.37748906754821
