country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4,year,qtr,q_index,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,population_yoy_log_4q,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,population_yoy_pct
ARG,2015-Q4,1164659.4,984179.9,196527.7,163840.9,179641.9,43477012,0,0,0,0,0,0,0,2015,4,8064,2.5501098347488593,4.455689946813912,8.019477583259338,-7.685325235438256,13.670885789414022,1.0472588873572164,2.582903298656914,4.556446708003525,8.349808636550593,-7.3974264267438254,14.649430715817411,1.052761836507754
ARG,2016-Q1,1156069.1,982619.9,187634.4,184034.9,184084.6,43900313,0,0,0,0,0,0,0,2016,1,8065,0.3871613917279859,2.287136221854169,-2.6738818565913647,11.689752250247489,10.67276090075744,0.9689111255809736,0.3879118296001627,2.3134917275709155,-2.6384501388548864,12.4004238646809,11.263114249760363,0.9736202662685268
ARG,2016-Q2,1136478.1,971587.1,183182.3,177619.3,185464.9,43900313,0,0,0,0,0,0,0,2016,2,8066,-3.847765320251284,-3.278998550990053,-7.446251311403174,0.6433807047514506,6.961740485773049,0.9689111255809736,-3.774679222287991,-3.225822195506156,-7.175772968108363,0.6454548442261343,7.209792332037512,0.9736202662685268
ARG,2016-Q3,1139395.7,972668.8,182929.9,176551.4,182360.3,43900313,0,0,0,0,0,0,0,2016,3,8067,-3.3882202050291355,-1.5855133825235512,-8.546281901185537,-0.7931581766099427,0.3454077379197784,0.9689111255809736,-3.3314628514492295,-1.57301028573279,-8.191272218823386,-0.7900209769422184,0.3460049578636548,0.9736202662685268
ARG,2016-Q4,1146764.3,981077.5,186685.1,180069.3,188664.4,43900313,0,0,0,0,0,0,0,2016,4,8068,-1.5484359315600216,-0.3157248080700725,-5.138014810990832,9.444594179660903,4.9004350456050005,0.9689111255809736,-1.536509300487321,-0.31522692141955355,-5.008250745314791,9.904974887222906,5.022491968744491,0.9736202662685268
ARG,2017-Q1,1158063.2,1001947.7,194261.8,182856.1,198406.9,44288894,0,0,0,0,0,0,0,2017,1,8069,0.1723410967958472,1.9478712752704297,3.4711345231468016,-0.6425908819119641,7.492453792178466,0.8812495950127897,0.17248968941387943,1.9669660669400235,3.5320815372874126,-0.6405306819521672,7.780281457547233,0.8851440307498404
ARG,2017-Q2,1169403.6,1005743.8,204797.8,183572.4,208157.4,44288894,0,0,0,0,0,0,0,2017,2,8070,2.855978081932875,3.455172628595804,11.154131906824816,3.2966644263842326,11.542887847958204,0.8812495950127897,2.8971521756556484,3.515557174441697,11.7999937766913,3.3516064977173077,12.235468813775553,0.8851440307498404
ARG,2017-Q3,1184486.5,1020086.7,215505.4,184958.1,217800.8,44288894,0,0,0,0,0,0,0,2017,3,8071,3.881131319679909,4.759926897073541,16.388294788863078,4.651726083200813,17.75964831452015,0.8812495950127897,3.957431118969468,4.8750304317358495,17.807641069065248,4.761616163904692,19.43432863402834,0.8851440307498404
ARG,2017-Q4,1195804.9,1031433,224940.7,185673.9,231618.5,44288894,0,0,0,0,0,0,0,2017,4,8072,4.187519069009404,5.005291898683595,18.641357172637107,3.0650132410938724,20.512184628194596,0.8812495950127897,4.276432393299978,5.132673004935895,20.49204783884735,3.112468366345622,22.7674643440946,0.8851440307498404
ARG,2018-Q1,1189470.4,1025238.1,224872.8,194734.9,229902.2,44654882,0,0,0,0,0,0,0,2018,1,8073,2.675921152784966,2.297907260587806,14.632817514643293,6.293964172608568,14.73340286295084,0.8229694804729348,2.712045422046039,2.3245125469123717,15.75760134004729,6.49625579895885,15.874095104555352,0.8263651831088792
ARG,2018-Q2,1139871.2,1014057.4,208623.9,169337.8,216743.9,44654882,0,0,0,0,0,0,0,2018,2,8074,-2.55786016892241,0.8232143786973012,1.8509958429611115,-8.071360357356383,4.04219479485306,0.8229694804729348,-2.525424070868276,0.8266121053890574,1.8682329595337557,-7.75421577535621,4.12500348294127,0.8263651831088792
ARG,2018-Q3,1136442.7,998002.3,189489.6,172312.3,197665,44654882,0,0,0,0,0,0,0,2018,3,8075,-4.1406402248153285,-2.1887321747994903,-12.865182548453724,-7.082078483846033,-9.700720499583326,0.8229694804729348,-4.056086751516375,-2.164953233877076,-12.071994483664906,-6.837116081966677,-9.245053278041215,0.8263651831088792
ARG,2018-Q4,1118753.2,933444.3,168284.4,205436.8,173484.3,44654882,0,0,0,0,0,0,0,2018,4,8076,-6.660466419343614,-9.982308316601696,-29.018140663347225,10.114653484863112,-28.90045162316639,0.8229694804729348,-6.443500942335989,-9.500248683142765,-25.1872160084858,10.643876172149124,-25.09911773023312,0.8263651831088792
ARG,2019-Q1,1122991,943383.7,169225.4,196150.8,172565.7,44973465,0,0,0,0,0,0,0,2019,1,8077,-5.751250456940049,-8.320706450965965,-28.430335490112313,0.7244604715415548,-28.687596757710843,0.7109008530775895,-5.588991537746535,-7.983940510989596,-24.746167611200644,0.727091035043026,-24.939517760160623,0.7134337517676226
ARG,2019-Q2,1129095.6,946504.4,172562.9,196882.2,168298.8,44973465,0,0,0,0,0,0,0,2019,2,8078,-0.9498315279561352,-6.893917069972488,-18.977130166135403,15.07100438245157,-25.297550119615053,0.7109008530775895,-0.945334876431636,-6.661654458613486,-17.285172024873475,16.265948890324555,-22.35130954089135,0.7134337517676226
ARG,2019-Q3,1128209,936682.1,169425.6,198803.4,169541.7,44973465,0,0,0,0,0,0,0,2019,3,8079,-0.7271525488679487,-6.341163052575993,-11.192024934405786,14.300786859047854,-15.347476432863516,0.7109008530775895,-0.7245151911310588,-6.144294457036825,-10.588443904045397,15.37388799290591,-14.227759087344747,0.7134337517676226
ARG,2019-Q4,1112511.7,898853.1,153836.9,222320.7,154484.1,44973465,0,0,0,0,0,0,0,2019,4,8080,-0.5594599081142348,-3.7761675947345807,-8.97624550070617,7.898248998760415,-11.599592695833572,0.7109008530775895,-0.5578978455659356,-3.7057594116756687,-8.585168916429565,8.218537282512205,-10.952114975245586,0.7134337517676226
ARG,2020-Q1,1063609.8,883575.1000000001,140539.6,187913.4,151418.5,45191965,0,0,0,0,0,0,0,2020,1,8081,-5.432706714213964,-6.54968017931381,-18.574225451361315,-4.290253275292422,-13.073050711924417,0.48466563674161023,-5.2877716740383445,-6.339795779808355,-16.951237816545262,-4.199524039667435,-12.254578980643316,0.4858420404120434
ARG,2020-Q2,913139.6,771951,106740.9,167428.7,115779.8,45191965,0,0,0,0,0,0,0,2020,2,8082,-21.228346584410396,-20.385454283654525,-48.03574051149546,-16.204799134031234,-37.40508598112591,0.48466563674161023,-19.12645837960931,-18.441900534218338,-38.143772502664255,-14.959960829369034,-31.205807765711935,0.4858420404120434
ARG,2020-Q3,1010869.9,824325.4,153031.1,161924.1,131878.5,45191965,0,0,0,0,0,0,0,2020,3,8083,-10.98201723139507,-12.777859552380733,-10.177272369574553,-20.5188689767148,-25.12178700997243,0.48466563674161023,-10.40047544382291,-11.995179581204765,-9.676518778744182,-18.550638469965797,-22.214711778872108,0.4858420404120434
ARG,2020-Q4,1060378.2,862892.3999999999,177843.9,154920.6,151381.4,45191965,0,0,0,0,0,0,0,2020,4,8084,-4.799461491537471,-4.082961537187302,14.501324896858492,-36.12082064381568,-2.0288698332878496,0.48466563674161023,-4.68610802025723,-4.000731598967622,15.605488670143508,-30.31661019419244,-2.0084267571873204,0.4858420404120434
ARG,2021-Q1,1097320.9,886917,191970.2,170048.8,151702.8,45312281,0,0,0,0,0,0,0,2021,1,8085,3.1203069249844617,0.37751131099845736,31.185085205317975,-9.98957637253728,0.18758172610340296,0.2658793950459426,3.1694988143208036,0.3782247824774432,36.59509490563515,-9.506826016665126,0.1877577706819178,0.2662331677766083
ARG,2021-Q2,1100397.2,893672.6000000001,190033.4,179421.3,157850.8,45312281,0,0,0,0,0,0,0,2021,2,8086,18.653771309218214,14.641841235171428,57.67954436115552,6.9179082674505565,30.996017185848142,0.2658793950459426,20.50700681473019,15.768047453789167,78.03241306753081,7.16281019920717,36.33708125251553,0.2662331677766083
ARG,2021-Q3,1122911.3,911922,187964.2,192645.2,159981,45312281,0,0,0,0,0,0,0,2021,3,8087,10.511344048790328,10.098910523249849,20.561035045463427,17.372244818685267,19.317401401998247,0.2658793950459426,11.083661705626024,10.626458920227378,22.827451413470868,18.972530957405365,21.30938704944323,0.2662331677766083
ARG,2021-Q4,1150052.6,950669.3,204856.1,186891.7,183081.3,45312281,0,0,0,0,0,0,0,2021,4,8088,8.118204351807634,9.68762608823006,14.140158219573884,18.76165770949285,19.01278363935308,0.2658793950459426,8.456831722870216,10.172403882569858,15.188713247966334,20.637087643605835,20.940419364598295,0.2662331677766083
AUS,1961-Q1,196951.8,131691.4,32142.8,15838.2,12153.8,10508200,0,0,0,0,0,0,0,1961,1,7845,3.0298764539990586,1.013307018690668,7.938829105738954,7.894732889981171,13.890332049268928,2.2442144377492923,3.0762443222229763,1.0184583591904772,8.262461392334707,8.214732267916558,14.901300862199363,2.2695863746958533
AUS,1961-Q2,194785.2,131972.3,32553.2,18505.3,10634.9,10508200,0,0,0,0,0,0,0,1961,2,7846,-0.7720197902504111,1.4206425516311685,7.220332208962255,30.1822602647956,-6.927930862770992,2.2442144377492923,-0.7690473716063684,1.4307816344082402,7.487386744855651,35.232130721055825,-6.6933969713453445,2.2695863746958533
AUS,1961-Q3,193380.3,133637.4,33223.3,16108.7,9510,10508200,0,0,0,0,0,0,0,1961,3,7847,-1.7104889560510372,1.3178600914850236,8.952289926491552,21.69749660654148,-23.2204375680638,2.2442144377492923,-1.6959431466094688,1.326582140273791,9.365237686111485,24.23130017660622,-20.721591903765525,2.2695863746958533
AUS,1961-Q4,195600.6,133660,31662.8,18391,9384,10508200,0,0,0,0,0,0,0,1961,4,7848,-0.388710648304702,0.7996875732297681,-0.25612408886441784,26.349752558128618,-27.823864634877005,2.2442144377492923,-0.38795614639054454,0.8028936147106203,-0.25579637096774244,30.147407454585352,-24.288388304395536,2.2695863746958533
AUS,1962-Q1,201073.1,137386.8,32305.1,17499.3,10440.1,10700500,0,0,0,0,0,0,0,1962,1,7849,2.070949478436823,4.233899861121593,0.5036637131642152,9.973613656390512,-15.198771713718529,1.8134564588269344,2.092542439317646,4.324807846222289,0.5049342309941807,10.487934234950934,-14.10011683588671,1.8299994290173371
AUS,1962-Q2,204942.7,138388.69999999998,31880.8,17759.8,11118.3,10700500,0,0,0,0,0,0,0,1962,2,7850,5.083301490965297,4.7474340371147505,-2.087172640424839,-4.111970130199438,4.4451353744518585,1.8134564588269344,5.214718572047561,4.861929359418604,-2.065541943649174,-4.02857559726133,4.545411804530364,1.8299994290173371
AUS,1962-Q3,206582.8,139523.80000000002,33401.8,15247,11544.4,10700500,0,0,0,0,0,0,0,1962,3,7851,6.604258415382169,4.310503398192012,0.5358353746265365,-5.497673632272004,19.385659434862212,1.8134564588269344,6.827220766541364,4.404754956322132,0.5372735399553852,-5.349283306536224,21.392218717139855,1.8299994290173371
AUS,1962-Q4,210287.1,141309.2,33436.6,18012.3,11892.6,10700500,0,0,0,0,0,0,0,1962,4,7852,7.239891480503502,5.565113518369635,5.4508618192317115,-2.0806556653262476,23.691024659869345,1.8134564588269344,7.508412550881749,5.722878946580878,5.602157737155267,-2.0591593714316847,26.732736572890037,1.8299994290173371
AUS,1963-Q1,215153.9,144502.7,35071.2,17535.4,11819.3,10906900,0,0,0,0,0,0,0,1963,1,7853,6.768506247354189,5.049788719478165,8.215516834502345,0.2060814722332438,12.40796276133942,1.9105147132567168,7.0028263352979625,5.179464111544929,8.562425127920982,0.20629396604436856,13.210601431020772,1.928881827951967
AUS,1963-Q2,212374.5,145600.2,35231.2,17413.2,12206.5,10906900,0,0,0,0,0,0,0,1963,2,7854,3.562079779077898,5.079811693662073,9.992810594208557,-1.9708936936442711,9.337619730630742,1.9105147132567168,3.626281882692073,5.211046855704282,10.50914657097688,-1.951598554037759,9.787467508521996,1.928881827951967
AUS,1963-Q3,221092.3,147953,36114.6,18727.7,12467.7,10906900,0,0,0,0,0,0,0,1963,3,7855,6.787896082862588,5.865945973298814,7.808742496507648,20.562094887515237,7.694082911199374,1.9105147132567168,7.02357601891348,6.041406555727402,8.12171799124597,22.828753197350295,7.997817123453799,1.928881827951967
AUS,1963-Q4,225807.6,150985.2,37188.1,20905.8,12543.3,10906900,0,0,0,0,0,0,0,1963,4,7856,7.120956936794798,6.623142149965844,10.633770922333596,14.897177456958488,5.327030052967707,1.9105147132567168,7.380623918442919,6.847395640198939,11.219741241633429,16.064022917672926,5.471469653397909,1.928881827951967
AUS,1964-Q1,225418.6,152547.1,37371.2,19711.5,13439.1,11121600,0,0,0,0,0,0,0,1964,1,7857,4.660553215706109,5.417520832235034,6.352007345465971,11.69805269178852,12.84345800010076,1.9493546883456505,4.7708640187326345,5.566954804304691,6.558087547617419,12.409753983370765,13.704703324223956,1.9684786694661227
AUS,1964-Q2,230998.2,154455.3,39314.2,20110.3,14346.3,11121600,0,0,0,0,0,0,0,1964,2,7858,8.40586926203919,5.904022470021708,10.96537231168071,14.400358232164656,16.152347249408372,1.9493546883456505,8.769273147199886,6.081791096440781,11.5891596085288,15.488824569866534,17.530004505796093,1.9684786694661227
AUS,1964-Q3,232412.4,157376.3,39063.8,18180.6,14932.8,11121600,0,0,0,0,0,0,0,1964,3,7859,4.993311845031201,6.174509709332909,7.849899123168669,-2.9648619759855777,18.041883581143026,1.9493546883456505,5.120078808714745,6.369117219657583,8.166226401510768,-2.9213411150328272,19.771890565220502,1.9684786694661227
AUS,1964-Q4,239012.5,159772.6,39673.6,20250.6,15851.5,11121600,0,0,0,0,0,0,0,1964,4,7860,5.683254256542014,5.656973553379352,6.469716145593729,-3.184220968993756,23.407747458989903,1.9493546883456505,5.847854545196873,5.820040639744817,6.683589642923415,-3.134058490945102,26.374239633908147,1.9684786694661227
AUS,1965-Q1,241055.6,161481.3,40369.2,19743.6,15732.4,11340900,0,0,0,0,0,0,0,1965,1,7861,6.706849411085081,5.691594566352798,7.716676367185649,0.16271664288023402,15.755391156279863,1.9526496865648113,6.9368721125940835,5.856682952347159,8.022220319390328,0.1628490982421349,17.064386752089057,1.9718385843763508
AUS,1965-Q2,244829.8,163162.7,42103.5,21072.1,16353.2,11340900,0,0,0,0,0,0,0,1965,2,7862,5.815335697193014,5.484312839777594,6.8545095855764515,4.671776899912494,13.09315276093006,1.9526496865648113,5.987752285515624,5.637488645582267,7.094891922002744,4.782623829579857,13.988972766497287,1.9718385843763508
AUS,1965-Q3,244093.6,166407.7,42808.4,20250.6,17391.1,11340900,0,0,0,0,0,0,0,1965,3,7863,4.903837845576398,5.58010485003404,9.15381380703355,10.782933123816283,15.239844528045587,1.9526496865648113,5.026065734874741,5.738729402076448,9.58585698267962,11.38576284611068,16.46241830065358,1.9718385843763508
AUS,1965-Q4,244694.6,167728.6,43401.9,20527.1,16857.3,11340900,0,0,0,0,0,0,0,1965,4,7864,2.3495050547881036,4.859564262400795,8.981723986453005,1.3561541612430617,6.151966433135492,1.9526496865648113,2.377323361748873,4.979577224129805,9.39743305371834,1.3653916427167625,6.345140838406449,1.9718385843763508
AUS,1966-Q1,243995.7,167594.59999999998,44466.2,19142.5,15285.6,11599498,0,0,0,0,0,0,0,1966,1,7865,1.212298991064742,3.71586214736066,9.666223203278967,-3.091839419332665,-2.8811071386751763,2.2546161084090244,1.219677120133289,3.785763428954314,10.148826332946893,-3.0445308859579745,-2.8399989829905103,2.2802246735267984
AUS,1966-Q2,247322.6,169457,43647.7,20475,15065.7,11599498,0,0,0,0,0,0,0,1966,2,7866,1.0130282075639483,3.785134483479169,3.6019716405515823,-2.874526088454843,-8.200296002755536,2.2546161084090244,1.0181767088810243,3.8576831592024297,3.667628581946869,-2.833604624123831,-7.873076828999825,2.2802246735267984
AUS,1966-Q3,254311.7,173097.5,45326.4,21220.4,15562.8,11599498,0,0,0,0,0,0,0,1966,3,7867,4.100892172851189,3.94142182041346,5.715529918158779,4.677856040632378,-11.107512996224145,2.2546161084090244,4.186140070858069,4.020126472512975,5.882023154334193,4.7889939063534115,-10.512848525970176,2.2802246735267984
AUS,1966-Q4,255991.4,175528.3,45277.7,21156.3,16011.9,11599498,0,0,0,0,0,0,0,1966,4,7868,4.513294779832044,4.545308654313551,4.231141860187293,3.019176912189536,-5.14516016059865,2.2546161084090244,4.616693625441659,4.650190844018254,4.321930606724589,3.065216226354428,-5.015037995408511,2.2802246735267984
AUS,1967-Q1,265992.9,178485.8,46017.3,22404.7,17024.5,11799078,0,0,0,0,0,0,0,1967,1,7869,8.631901450904955,6.29610782760377,3.428806273692331,15.735976427498777,10.774227428555784,1.7059571511833127,9.015404779674396,6.498538735734938,3.4882674930621693,17.041661225022864,11.37606636311299,1.7205917014684546
AUS,1967-Q2,265624.8,178825,46590,24432.5,17090.9,11799078,0,0,0,0,0,0,0,1967,2,7870,7.139122940600906,5.380846667364558,6.52353367984837,17.67095834917196,12.612552129679957,1.7059571511833127,7.400132458578379,5.528246103731327,6.741019572623541,19.328449328449327,13.442455378774309,1.7205917014684546
AUS,1967-Q3,270603.4,182485.3,47990.4,23021.9,16603,11799078,0,0,0,0,0,0,0,1967,3,7871,6.209360030794642,5.28146022740863,5.711134671044782,8.148295366261316,6.46999507780901,1.7059571511833127,6.406193659198545,5.423417438149003,5.877369480038119,8.489472394488317,6.68388721823836,1.7205917014684546
AUS,1967-Q4,272954.1,185142.9,48217.7,24436.6,17386.5,11799078,0,0,0,0,0,0,0,1967,4,7872,6.4159799015801156,5.3327675871145175,6.2911536013023905,14.414427494533832,8.236184721995876,1.7059571511833127,6.626277289002669,5.477521288589937,6.493262687813206,15.505074138672637,8.584865006651299,1.7205917014684546
AUS,1968-Q1,270526.5,190791.6,49861.5,22242.4,19686.7,12008635,0,0,0,0,0,0,0,1968,1,7873,1.6900443520246,6.667268665326631,8.023174913610731,-0.7270381050943797,14.52897978109089,1.7604581519726992,1.7044063958097988,6.894554076570802,8.353814760970323,-0.7244015764549361,15.637463655320282,1.7760455520338114
AUS,1968-Q2,280924,189793.4,50649.9,23797.3,18506.8,12008635,0,0,0,0,0,0,0,1968,2,7874,5.5999383381458046,5.9528438131037476,8.355133053037633,-2.634208436698948,7.959207399889223,1.7604581519726992,5.759703160247098,6.133594296099543,8.714101738570502,-2.5998158190934206,8.284525683258327,1.7760455520338114
AUS,1968-Q3,284637.6,191167.5,51085.8,23807.4,18616.7,12008635,0,0,0,0,0,0,0,1968,3,7875,5.056251184992,4.648038525654208,6.250558118976279,3.355051990804725,11.4475625430142,1.7604581519726992,5.18626151777839,4.7577530902489285,6.450040008001601,3.41196860380768,12.128530988375609,1.7760455520338114
AUS,1968-Q4,295258.8,194446.8,52354,27161.7,18944.4,12008635,0,0,0,0,0,0,0,1968,4,7876,7.854861070201125,4.903064445531591,8.23021696197177,10.572588435593032,8.581433032877328,1.7604581519726992,8.171593685531754,5.0252534663765,8.578385115839215,11.151715050375266,8.960400310585804,1.7760455520338114
AUS,1969-Q1,293243.6,197816.3,52168.6,23530.8,18513.7,12263014,0,0,0,0,0,0,0,1969,1,7877,8.063360269711062,3.615708937674889,4.523161944949194,5.630982408214891,-6.143228227962538,2.0961766079455657,8.397365877280038,3.681870690323885,4.6270168366374875,5.792540373341004,-5.958337354660759,2.1183007061168935
AUS,1969-Q2,299042.2,200660.9,53684.9,25095.8,18598.4,12263014,0,0,0,0,0,0,0,1969,2,7878,6.250053043684645,5.56803065607685,5.819451380757812,5.31283725952445,0.49373233982805687,2.0961766079455657,6.449502356509229,5.725963073531526,5.992114495783807,5.4565013678022245,0.49495320638901497,2.1183007061168935
AUS,1969-Q3,303978.9,205097.8,53409,28239.8,19530.9,12263014,0,0,0,0,0,0,0,1969,3,7879,6.574149892387204,7.033693145619324,4.44726989958486,17.0735873726775,4.7938799420318645,2.0961766079455657,6.795061509793521,7.286960388141273,4.5476433764372715,18.61774070247064,4.910644743697867,2.1183007061168935
AUS,1969-Q4,310989,208893.8,54320.2,29532.3,20362.5,12263014,0,0,0,0,0,0,0,1969,4,7880,5.190528189569754,7.166738505602588,3.686782194423443,8.36766868386647,7.218660058461879,2.0961766079455657,5.3275973484956385,7.429795707617704,3.755586965656876,8.727730591236927,7.485589409007409,2.1183007061168935
AUS,1970-Q1,317437.7,208726.3,53608.4,29019.3,20335,12507349,0,0,0,0,0,0,0,1970,1,7881,7.927791569304787,5.368500208691351,2.7224990887688705,20.965092455812595,9.383254079921777,1.9728651126165175,8.250512543155253,5.5152179067144536,2.759897716250781,23.324748839818454,9.837579738247882,1.9924547097475376
AUS,1970-Q2,323877,212167.4,54818.7,29157.5,20671.8,12507349,0,0,0,0,0,0,0,1970,2,7882,7.977911352960376,5.575916703932471,2.0899606453797404,15.001166812395894,10.569489711707014,1.9728651126165175,8.304781064344757,5.734301002337783,2.111953268051159,16.18477992333378,11.148270818995163,1.9924547097475376
AUS,1970-Q3,323199,215575.9,54292.4,30846.8,20653.5,12507349,0,0,0,0,0,0,0,1970,3,7883,6.130994148010238,4.982611316489027,1.6404982885708463,8.830068680956948,5.588696979428853,1.9728651126165175,6.322840170814481,5.108831006475945,1.6540283472822992,9.231651782236415,5.747815000844803,1.9924547097475376
AUS,1970-Q4,324608.5,218123.5,55284.8,32357.6,21024.6,12507349,0,0,0,0,0,0,0,1970,4,7884,4.2862299034021945,4.323542729251351,1.760184124123576,9.13643441858074,3.199820677959764,1.9728651126165175,4.379415349095939,4.418369525567534,1.7757666577074671,9.566813285792165,3.2515653775322173,1.9924547097475376
AUS,1971-Q1,328650.6,217897.2,57039.9,30726.5,20818.4,13067265,0,0,0,0,0,0,0,1971,1,7885,3.471360175175598,4.299956758537071,6.204525073289169,5.716434856998021,2.3493671691108275,4.3793856345264,3.532315159793553,4.393744343669215,6.40104908932182,5.882981326220826,2.377182198180483,4.4766960608519035
AUS,1971-Q2,330083.4,218456.5,56504.3,33235.3,20882.6,13067265,0,0,0,0,0,0,0,1971,2,7886,1.8981535717966125,2.9211324321892107,3.028536483069999,13.090039449829227,1.0145823704341694,4.3793856345264,1.916283033373789,2.9642159917122157,3.0748631397680137,13.985423990396995,1.0197467080757416,4.4766960608519035
AUS,1971-Q3,340378.4,225189.2,58829.9,33193.2,20708.4,13067265,0,0,0,0,0,0,0,1971,3,7887,5.178970734402633,4.36278860335122,8.026597508535538,7.331201841044432,0.2654618488998395,4.3793856345264,5.3154248620818745,4.459357469921277,8.357523336599604,7.60662370164813,0.26581451085772034,4.4766960608519035
AUS,1971-Q4,339278.7,223720.9,56965.7,34682.1,19365.9,13067265,0,0,0,0,0,0,0,1971,4,7888,4.420205270270294,2.5337876688830363,2.9951325951724783,6.937477990896568,-8.217939322069334,4.3793856345264,4.519351772981928,2.566160913427473,3.0404378780424235,7.183783716962933,-7.889329642418863,4.4766960608519035
AUS,1972-Q1,335234.4,226130.8,56566.9,34752.2,19265.1,13303664,0,0,0,0,0,0,0,1972,1,7889,1.9834808282336525,3.709020097979021,-0.8327014458918924,12.311740491992753,-7.754204222520045,1.7929238113197243,2.003282513404825,3.778662598693327,-0.8292440905401266,13.101720013668984,-7.461188179687217,1.8090931805546215
AUS,1972-Q2,342698.8,227807.1,57019.1,34058.9,17391.1,13303664,0,0,0,0,0,0,0,1972,2,7890,3.7506577466434265,4.191230817086655,0.9069557973340636,2.4478814683330796,-18.2957695225328,1.7929238113197243,3.8218825908846066,4.280302943606618,0.911081103562017,2.478088056975558,-16.7196613448517,1.8090931805546215
