country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4
AUS,1992-Q3,600719.4,439072.5,103126.8,94980.9,55167.5,17478635,0,0,0,0,0,0,0
AUS,1992-Q4,613299.8,441270.6999999999,111867.9,97746.2,56372.6,17478635,0,0,0,0,0,0,0
AUS,1993-Q1,617551.6,439298.2,108897.8,98167,55506.6,17634808,0,0,0,0,0,0,0
AUS,1993-Q2,621078.8,442352.1,110010.7,100295.1,56592.5,17634808,0,0,0,0,0,0,0
AUS,1993-Q3,621828.9,441882.3,108860.7,103471.1,58161.9,17634808,0,0,0,0,0,0,0
AUS,1993-Q4,633204.9,448489.7,112127.6,105649.3,58391,17634808,0,0,0,0,0,0,0
AUS,1994-Q1,643765.5,451856,115658.9,108516.7,60624.7,17805468,0,0,0,0,0,0,0
AUS,1994-Q2,651437.3,452487.6,122392.1,110670.8,63236.5,17805468,0,0,0,0,0,0,0
AUS,1994-Q3,656404.2,461996.3,127903.4,109831.2,67346.5,17805468,0,0,0,0,0,0,0
AUS,1994-Q4,663645,464242.5,131307.1,110931.3,70111.8,17805468,0,0,0,0,0,0,0
AUS,1995-Q1,663118.5,469005.7,126841.5,113546.3,71617,18004882,0,0,0,0,0,0,0
AUS,1995-Q2,666277.6,478164.3000000001,123597.7,112903.1,70627.3,18004882,0,0,0,0,0,0,0
AUS,1995-Q3,681674.6,476535,132482.6,118716.1,70418.8,18004882,0,0,0,0,0,0,0
AUS,1995-Q4,681565.1,484266.6999999999,124975,118640,71633,18004882,0,0,0,0,0,0,0
AUS,1996-Q1,692095.5,490038.5,129475.4,126048.1,74645.7,18224767,0,0,0,0,0,0,0
AUS,1996-Q2,696526.6,490343.8,136665.4,128346.5,76111.9,18224767,0,0,0,0,0,0,0
AUS,1996-Q3,702082.9,492498.6,129964.6,126895.7,76478.5,18224767,0,0,0,0,0,0,0
AUS,1996-Q4,708785.5,493783.1,134889.3,131264.1,79830.3,18224767,0,0,0,0,0,0,0
AUS,1997-Q1,713759.5,499310.6,144319.1,135486.1,80476.3,18423037,0,0,0,0,0,0,0
AUS,1997-Q2,735050.7,507158,149181.2,151628.8,84998.8,18423037,0,0,0,0,0,0,0
AUS,1997-Q3,736143.4,516082.4,148826.5,144605.5,86847.6,18423037,0,0,0,0,0,0,0
AUS,1997-Q4,746769.2,522005.1,155184.1,141960.4,86781.2,18423037,0,0,0,0,0,0,0
AUS,1998-Q1,751323.8,521053.9,156257.6,139307.4,90229.1,18607584,0,0,0,0,0,0,0
AUS,1998-Q2,759186.6,529750.2,152448.1,144371,90898.1,18607584,0,0,0,0,0,0,0
AUS,1998-Q3,773325.6,540929.7,156844.2,144074.5,91308.2,18607584,0,0,0,0,0,0,0
AUS,1998-Q4,785309.7,546694.9,162478.4,146813.7,91340.3,18607584,0,0,0,0,0,0,0
AUS,1999-Q1,791154.9,554239.8999999999,159202.2,144240.8,94149.1,18812264,0,0,0,0,0,0,0
AUS,1999-Q2,794146.3,559259.4,161395.6,146034.2,96096.4,18812264,0,0,0,0,0,0,0
AUS,1999-Q3,802927,562575.2,168849.9,151614.8,100877.8,18812264,0,0,0,0,0,0,0
AUS,1999-Q4,816588.4,570488.2,170690.9,159345.5,102467.7,18812264,0,0,0,0,0,0,0
AUS,2000-Q1,819784.8,575664.3,173243.7,162391.3,107191.8,19028802,0,0,0,0,0,0,0
AUS,2000-Q2,827757.1,578837.8,178931.2,165298.9,107283.4,19028802,0,0,0,0,0,0,0
AUS,2000-Q3,830079.8,582886.9,169369.3,174566.5,106930.6,19028802,0,0,0,0,0,0,0
AUS,2000-Q4,826811.2,585268.1000000001,153442.8,169551,103810.3,19028802,0,0,0,0,0,0,0
AUS,2001-Q1,834608.8,590277.1,156023.4,173528.6,102387.5,19274701,0,0,0,0,0,0,0
AUS,2001-Q2,841924.1,596112.3999999999,157931.6,176199.7,100616.6,19274701,0,0,0,0,0,0,0
AUS,2001-Q3,851555.1,598160.5,164208.1,173582.7,100094.2,19274701,0,0,0,0,0,0,0
AUS,2001-Q4,861715,602131,170820.7,168837.6,102334.8,19274701,0,0,0,0,0,0,0
AUS,2002-Q1,868431.6,608466.3,175142.6,173037.6,106424.3,19495210,0,0,0,0,0,0,0
AUS,2002-Q2,883386,617233.8,184699.9,174981.3,110472.5,19495210,0,0,0,0,0,0,0
AUS,2002-Q3,885566.7,623723.7,187561,174111.7,112275.5,19495210,0,0,0,0,0,0,0
AUS,2002-Q4,893007.8,626525.6,198611.5,175802.9,120365.1,19495210,0,0,0,0,0,0,0
AUS,2003-Q1,895064.9,632753.8,199712.8,175742.8,120268.9,19720737,0,0,0,0,0,0,0
AUS,2003-Q2,898564.1,636874.5,196313.8,168262.5,121758,19720737,0,0,0,0,0,0,0
AUS,2003-Q3,913889,645825.1,203290.4,170058,125600.1,19720737,0,0,0,0,0,0,0
AUS,2003-Q4,929418.9,658505.8,214456.8,175484.3,131384.9,19720737,0,0,0,0,0,0,0
AUS,2004-Q1,936354.4,668190.5,216232.9,176862.9,139586.7,19932722,0,0,0,0,0,0,0
AUS,2004-Q2,943252.7,675433.4,216545.9,180740.3,142170.9,19932722,0,0,0,0,0,0,0
AUS,2004-Q3,949638.5,680977.8,217491.9,178429.9,144258,19932722,0,0,0,0,0,0,0
AUS,2004-Q4,956911.8,688705.2,224897.5,180155.2,150581.2,19932722,0,0,0,0,0,0,0
AUS,2005-Q1,964770,688025,224076.7,184168.8,153323.6,20176844,0,0,0,0,0,0,0
AUS,2005-Q2,969070.6,699879.7,235896.9,184715.9,157921.6,20176844,0,0,0,0,0,0,0
AUS,2005-Q3,979587,702112.7,240580.5,183080.8,157564.2,20176844,0,0,0,0,0,0,0
AUS,2005-Q4,987843.5,707387.1,246258.8,188236.6,161765.9,20176844,0,0,0,0,0,0,0
AUS,2006-Q1,988502.8,713454.3999999999,244524.5,187106.4,165573.6,20450966,0,0,0,0,0,0,0
AUS,2006-Q2,990872.1,724750.2,245658.3,190783.4,172460.4,20450966,0,0,0,0,0,0,0
AUS,2006-Q3,1006050.2,731694.3999999999,247724.1,192695.1,169314.8,20450966,0,0,0,0,0,0,0
AUS,2006-Q4,1018691.2,740193.6000000001,247981.5,194739,178206.2,20450966,0,0,0,0,0,0,0
AUS,2007-Q1,1032581,753197.3,257448.4,195694.8,187173.2,20827622,0,0,0,0,0,0,0
AUS,2007-Q2,1039046,756905,268025.8,197221.7,190797.6,20827622,0,0,0,0,0,0,0
AUS,2007-Q3,1051558.9,769360.1000000001,267351.1,198868.8,194270.8,20827622,0,0,0,0,0,0,0
AUS,2007-Q4,1055405.2,778246.9,274197.9,198866.8,202665.1,20827622,0,0,0,0,0,0,0
AUS,2008-Q1,1067116.7,783698.1000000001,281005.4,205854.1,211957.4,21249199,0,0,0,0,0,0,0
AUS,2008-Q2,1070741.7,781966.7,288100.3,208122.5,221696.5,21249199,0,0,0,0,0,0,0
AUS,2008-Q3,1078322.6,783593.2,289421.9,208068.4,221600.3,21249199,0,0,0,0,0,0,0
AUS,2008-Q4,1073726.1,785418.7,286141.1,205491.5,204094.6,21249199,0,0,0,0,0,0,0
AUS,2009-Q1,1084529,788120.7,277131,210839.6,186683,21691653,0,0,0,0,0,0,0
AUS,2009-Q2,1091224.6,799074.1,274886.6,206968.3,187379.4,21691653,0,0,0,0,0,0,0
AUS,2009-Q3,1095084.9,801205.5,276421.5,210667.3,195929.5,21691653,0,0,0,0,0,0,0
AUS,2009-Q4,1103879.6,809280.8999999999,291107.5,214963.5,211746.6,21691653,0,0,0,0,0,0,0
AUS,2010-Q1,1108788.3,814432.3999999999,290152.2,220341.7,219710.2,22031750,0,0,0,0,0,0,0
AUS,2010-Q2,1115693.6,825917.2,289748.8,224551.8,228296.9,22031750,0,0,0,0,0,0,0
AUS,2010-Q3,1123537.7,831033.2000000001,291951.5,221253.5,224965.7,22031750,0,0,0,0,0,0,0
AUS,2010-Q4,1132933.5,840643.2,292484.8,224609.9,236182.5,22031750,0,0,0,0,0,0,0
AUS,2011-Q1,1129627.6,847860.4,302464,213186.1,237761,22340024,0,0,0,0,0,0,0
AUS,2011-Q2,1143277.4,854364.3,301882.1,218887,246102.6,22340024,0,0,0,0,0,0,0
AUS,2011-Q3,1159212.7,860703.2,323883.3,225635.8,259310.3,22340024,0,0,0,0,0,0,0
AUS,2011-Q4,1172091.3,864817.6,323370.9,230713.5,259149.9,22340024,0,0,0,0,0,0,0
AUS,2012-Q1,1184289.7,875142.6,334286.8,227000.4,267431.9,22733465,0,0,0,0,0,0,0
AUS,2012-Q2,1192802.5,880299,345188.9,234999.7,265979.4,22733465,0,0,0,0,0,0,0
AUS,2012-Q3,1200101.5,879484.1,345872.9,237458.3,265654.1,22733465,0,0,0,0,0,0,0
AUS,2012-Q4,1205403.9,880865.8999999999,346798,239794.8,269212,22733465,0,0,0,0,0,0,0
AUS,2013-Q1,1211640.6,887757,339559.3,239089.5,257516.4,23128129,0,0,0,0,0,0,0
AUS,2013-Q2,1216234.8,890002.9,332916.5,250729.6,267159.3,23128129,0,0,0,0,0,0,0
AUS,2013-Q3,1226226.9,897176.2,338170.5,250186.6,261571.5,23128129,0,0,0,0,0,0,0
AUS,2013-Q4,1235788.1,902820.4,335327.9,254025.9,258022.7,23128129,0,0,0,0,0,0,0
AUS,2014-Q1,1245444.7,905302.2,334792.3,259680.7,251420,23475686,0,0,0,0,0,0,0
AUS,2014-Q2,1251648.8,908223.1,331131.2,261929,258451.2,23475686,0,0,0,0,0,0,0
AUS,2014-Q3,1256643.7,916969,326083.6,267994.5,261308,23475686,0,0,0,0,0,0,0
AUS,2014-Q4,1261263.5,922572.6,323727.9,273719.4,258508.4,23475686,0,0,0,0,0,0,0
AUS,2015-Q1,1273520.1,928901.8,322021.4,281794.8,262045.7,23815995,0,0,0,0,0,0,0
AUS,2015-Q2,1275011.2,935302.9,318272.3,273000.1,264384.9,23815995,0,0,0,0,0,0,0
AUS,2015-Q3,1287421.5,944615,313125,285329.5,263977.1,23815995,0,0,0,0,0,0,0
AUS,2015-Q4,1295405.5,950210.5,311003.4,289064.7,263150,23815995,0,0,0,0,0,0,0
AUS,2016-Q1,1307322,959805.5,312109.4,295623.1,258052.5,24190907,0,0,0,0,0,0,0
AUS,2016-Q2,1315904.6,968219.2,308455.3,296805.4,262162.6,24190907,0,0,0,0,0,0,0
AUS,2016-Q3,1315767.2,976465.8,302714.4,301149.7,267720.6,24190907,0,0,0,0,0,0,0
AUS,2016-Q4,1331094.4,980734.9,312533.7,312831.9,271922.3,24190907,0,0,0,0,0,0,0
AUS,2017-Q1,1335313.5,988607.5,313850.7,304323.7,283244.5,24592588,0,0,0,0,0,0,0
AUS,2017-Q2,1343269.5,995739.7,316000,312683.6,282614.4,24592588,0,0,0,0,0,0,0
AUS,2017-Q3,1355980.4,1000595.3,325200.2,318130,289421,24592588,0,0,0,0,0,0,0
AUS,2017-Q4,1361348.1,1012217.5,324989.2,311992.3,291592.9,24592588,0,0,0,0,0,0,0
AUS,2018-Q1,1375503.4,1020836.6,329480.4,323852.9,302511.9,24963258,0,0,0,0,0,0,0
AUS,2018-Q2,1385672.6,1026623.2,327057.4,327808.5,303856.7,24963258,0,0,0,0,0,0,0
AUS,2018-Q3,1390891.2,1030430.1,329350.5,329996.6,298058.1,24963258,0,0,0,0,0,0,0
AUS,2018-Q4,1394322.9,1037154.8,323950.5,329904.5,299171.6,24963258,0,0,0,0,0,0,0
AUS,2019-Q1,1404622.5,1043025.4,322455,331974.4,297748.8,25334826,0,0,0,0,0,0,0
AUS,2019-Q2,1408867.3,1054429.9,315918.9,340162,298456.8,25334826,0,0,0,0,0,0,0
AUS,2019-Q3,1417119.1,1056255.1,321400,340875.3,297531.2,25334826,0,0,0,0,0,0,0
AUS,2019-Q4,1425275.4,1062945,320746.2,339412.6,296420.1,25334826,0,0,0,0,0,0,0
AUS,2020-Q1,1422421.5,1059848,319457.1,327353.6,279782.7,25649248,0,0,0,0,0,0,0
AUS,2020-Q2,1326409.3,970538.1,301738.3,301642.6,241321.3,25649248,0,0,0,0,0,0,0
AUS,2020-Q3,1372628.5,1026952.3,307354,289198.9,256057,25649248,0,0,0,0,0,0,0
AUS,2020-Q4,1418878,1062498.4,322239.4,304618.3,270036.8,25649248,0,0,0,0,0,0,0
AUS,2021-Q1,1450177.8,1073930.7,338527.6,307449.7,274582.2,25685412,0,0,0,0,0,0,0
AUS,2021-Q2,1461756.5,1087365.2000000002,346044.5,296635.1,280092,25685412,0,0,0,0,0,0,0
AUS,2021-Q3,1436816.9,1062013.9,348594.9,296793.4,270394.2,25685412,0,0,0,0,0,0,0
AUS,2021-Q4,1488515.6,1111921.8,350153,294392.8,277180.2,25685412,0,0,0,0,0,0,0
AUS,2022-Q1,1503204.4,1139681.1,353039.7,295366.7,302429.4,26014399,0,0,0,0,0,0,0
AUS,2022-Q2,1517476.3,1153439.4,353682,307341.5,310058.4,26014399,0,0,0,0,0,0,0
AUS,2022-Q3,1524668.1,1160610.5,354115.5,308110.9,323451.7,26014399,0,0,0,0,0,0,0
AUS,2022-Q4,1537635.3,1171147.4,353556.7,315721.4,316702.4,26014399,0,0,0,0,0,0,0
AUS,2023-Q1,1545342,1177659.6,361031.9,320123.8,326567.5,26652777,0,0,0,0,0,0,0
AUS,2023-Q2,1551462.1,1184713.3,371760.1,330110.8,334288.2,26652777,0,0,0,0,0,0,0
AUS,2023-Q3,1557305.1,1186784.2000000002,374470.5,333325,342366.3,26652777,0,0,0,0,0,0,0
AUS,2023-Q4,1558444.3,1189112.5,374676.9,326846.6,333896.4,26652777,0,0,0,0,0,0,0
AUS,2024-Q1,1562470,1199612.9,372527.6,331784,352636.9,27204809,0,0,0,0,0,0,0
AUS,2024-Q2,1565475.4,1202938.7999999998,375379.4,330287.2,354057.3,27204809,0,0,0,0,0,0,0
AUS,2024-Q3,1570057.9,1210096,379613.2,330732,353489.1,27204809,0,0,0,0,0,0,0
AUS,2024-Q4,1578531.1,1217682.7,381565.5,332275,354460.5,27204809,0,0,0,0,0,0,0
AUT,1960-Q1,110339.7,93251.1,24475.3,11300.7,12541.5,7047539,0,0,0,0,0,0,0
AUT,1960-Q2,112920.9,95098.2,24767.9,11180.4,13140.2,7047539,0,0,0,0,0,0,0
AUT,1960-Q3,114338.1,95254.7,25472.1,11167.3,13607.1,7047539,0,0,0,0,0,0,0
AUT,1960-Q4,115923.2,96941.4,26548.6,11793.2,14065.5,7047539,0,0,0,0,0,0,0
AUT,1961-Q1,119175.8,98665.8,30481.9,11705.8,14068.7,7086299,0,0,0,0,0,0,0
AUT,1961-Q2,118758.7,97335.1,27400.6,12153.9,13342.3,7086299,0,0,0,0,0,0,0
AUT,1961-Q3,120250.9,99592.1,27919.3,12220.3,13570.1,7086299,0,0,0,0,0,0,0
AUT,1961-Q4,120525,100080,28202.1,12031.8,13434.8,7086299,0,0,0,0,0,0,0
AUT,1962-Q1,122288.7,101521.5,29221.5,12587.2,14014.7,7129864,0,0,0,0,0,0,0
AUT,1962-Q2,122262,102438.4,29281.4,13004,14085.7,7129864,0,0,0,0,0,0,0
AUT,1962-Q3,123288,103924.1,29486.3,13159.4,14660.7,7129864,0,0,0,0,0,0,0
AUT,1962-Q4,123400.2,105289.5,29120.9,13176.9,15364.1,7129864,0,0,0,0,0,0,0
AUT,1963-Q1,123853.8,105417.4,27789,13178.7,15463.5,7175811,0,0,0,0,0,0,0
AUT,1963-Q2,127464.5,107929.7,31120.2,13766,16250.2,7175811,0,0,0,0,0,0,0
AUT,1963-Q3,128850.6,109899.6,30423.1,14059.2,16162,7175811,0,0,0,0,0,0,0
AUT,1963-Q4,131477.6,110757.7,31814.6,14194.2,16186.1,7175811,0,0,0,0,0,0,0
AUT,1964-Q1,132800.3,112463.3,32119.9,14253.6,17080.5,7223801,0,0,0,0,0,0,0
AUT,1964-Q2,134723.1,112022.8,33301.5,14265.9,17669.8,7223801,0,0,0,0,0,0,0
AUT,1964-Q3,135936.3,113542.5,33283.2,15111.4,17775.6,7223801,0,0,0,0,0,0,0
AUT,1964-Q4,139816.4,115088.8,34050,15170.6,18660.3,7223801,0,0,0,0,0,0,0
AUT,1965-Q1,138373.9,115097.4,33541.6,15189,18368.4,7270889,0,0,0,0,0,0,0
AUT,1965-Q2,139104.7,116666.2,34579.3,15503.2,19125.7,7270889,0,0,0,0,0,0,0
AUT,1965-Q3,141916.4,117781,36655.9,16433,20292,7270889,0,0,0,0,0,0,0
AUT,1965-Q4,142554.5,118978.5,36634.3,16020.9,20915.8,7270889,0,0,0,0,0,0,0
AUT,1966-Q1,147111.4,119611.5,38763,16214.7,21466.6,7322066,0,0,0,0,0,0,0
AUT,1966-Q2,146929.9,122349.8,38208.4,16330.7,21455.8,7322066,0,0,0,0,0,0,0
AUT,1966-Q3,147336.3,121874.8,38255.8,16928.1,21700.7,7322066,0,0,0,0,0,0,0
AUT,1966-Q4,148647.6,121852.9,38638.2,16659.8,21630.3,7322066,0,0,0,0,0,0,0
AUT,1967-Q1,149951.1,124700.9,38798,16796.3,21357.8,7376998,0,0,0,0,0,0,0
AUT,1967-Q2,151234.9,125115.2,38701.3,17296.4,21800.3,7376998,0,0,0,0,0,0,0
AUT,1967-Q3,150238.5,125498.7,37746,17086,20828.8,7376998,0,0,0,0,0,0,0
AUT,1967-Q4,152657.5,127182.1,39045.4,17700.4,22690.1,7376998,0,0,0,0,0,0,0
AUT,1968-Q1,154587.5,128660.4,40332.5,18335.7,23561,7415403,0,0,0,0,0,0,0
AUT,1968-Q2,156415.9,129881.3,39259.6,18758.4,22248.6,7415403,0,0,0,0,0,0,0
AUT,1968-Q3,159249.1,132972.8,40821.3,18801.1,23807.5,7415403,0,0,0,0,0,0,0
AUT,1968-Q4,160675.7,129161.4,40313.7,19941.1,23764.2,7415403,0,0,0,0,0,0,0
AUT,1969-Q1,162240.1,130872.4,38388.4,21022.2,23654.3,7441055,0,0,0,0,0,0,0
AUT,1969-Q2,165310.3,133468.6,40122.9,21146.8,24988.7,7441055,0,0,0,0,0,0,0
AUT,1969-Q3,169287.7,134922,41416.8,22253,25855.7,7441055,0,0,0,0,0,0,0
AUT,1969-Q4,171010.7,137108.8,41926.6,24217,26064.1,7441055,0,0,0,0,0,0,0
AUT,1970-Q1,174238.8,138366.2,42020.6,25642.7,28265.8,7467086,0,0,0,0,0,0,0
AUT,1970-Q2,178753.4,138786,45511.9,25869.3,29956,7467086,0,0,0,0,0,0,0
AUT,1970-Q3,182213.5,142062.4,46630.2,26807.7,30485.4,7467086,0,0,0,0,0,0,0
AUT,1970-Q4,184476.9,143350.7,47161.1,26928.9,31250.2,7467086,0,0,0,0,0,0,0
AUT,1971-Q1,184792.6,144597.40000000002,49287.8,26897.5,31015,7500482,0,0,0,0,0,0,0
AUT,1971-Q2,188774.6,148397.6,52424,27581.5,31734.4,7500482,0,0,0,0,0,0,0
AUT,1971-Q3,191802.5,150519.5,52157.8,28911,32018.4,7500482,0,0,0,0,0,0,0
AUT,1971-Q4,191103.5,150927.3,52457.5,28601.7,32735.1,7500482,0,0,0,0,0,0,0
AUT,1972-Q1,197327.9,154005.7,54992.6,28775,33389,7544201,0,0,0,0,0,0,0
AUT,1972-Q2,197254.1,153290.1,55454.4,30033,34578.8,7544201,0,0,0,0,0,0,0
AUT,1972-Q3,199922.3,158694.5,56562,31180.7,33819.2,7544201,0,0,0,0,0,0,0
AUT,1972-Q4,208941.4,161088.6,64350.3,33366.5,41201.7,7544201,0,0,0,0,0,0,0
AUT,1973-Q1,205980.5,160271.7,55896.8,30302.6,37621.8,7586115,0,0,0,0,0,0,0
AUT,1973-Q2,210197.2,165114.1,57953.1,33097.9,39145.7,7586115,0,0,0,0,0,0,0
AUT,1973-Q3,211033.8,163019.8,59462.6,33247.1,39697.5,7586115,0,0,0,0,0,0,0
AUT,1973-Q4,215497,167922,58857.1,33417.7,40182.5,7586115,0,0,0,0,0,0,0
AUT,1974-Q1,219842.9,171050.1,62155.5,36249.7,43408,7599038,0,0,0,0,0,0,0
AUT,1974-Q2,218916.6,170406.9,61201.9,35635.3,42206.2,7599038,0,0,0,0,0,0,0
AUT,1974-Q3,219937.3,169659.4,59746.4,35812.2,41770.6,7599038,0,0,0,0,0,0,0
AUT,1974-Q4,217244.8,170036.2,58277.5,36294.6,40081.4,7599038,0,0,0,0,0,0,0
AUT,1975-Q1,217547,175743.6,58636.9,34299.6,40606.2,7578903,0,0,0,0,0,0,0
AUT,1975-Q2,215305.9,173754,56473.1,34230.6,39186.9,7578903,0,0,0,0,0,0,0
AUT,1975-Q3,217373.6,176263.1,56786.1,35040.1,38721.5,7578903,0,0,0,0,0,0,0
AUT,1975-Q4,222538.9,178978.8,57537,36969.6,41165.3,7578903,0,0,0,0,0,0,0
AUT,1976-Q1,221729.2,180131.4,57315.5,36068.8,44437.5,7565525,0,0,0,0,0,0,0
AUT,1976-Q2,225822.3,182960.4,58897.8,39010.9,45844.6,7565525,0,0,0,0,0,0,0
AUT,1976-Q3,231006.2,185263.6,59226.4,40205.3,47953.2,7565525,0,0,0,0,0,0,0
AUT,1976-Q4,234151.7,187809.2,62748.1,40800.6,49255.6,7565525,0,0,0,0,0,0,0
AUT,1977-Q1,234588.6,187345.7,62650.1,40194.5,48729.3,7568430,0,0,0,0,0,0,0
AUT,1977-Q2,237934.6,190487,63704.7,40305.7,47428,7568430,0,0,0,0,0,0,0
AUT,1977-Q3,238684.5,192252.5,65542.2,42181.8,51083.1,7568430,0,0,0,0,0,0,0
AUT,1977-Q4,244187.4,200741.6,68245,40432.5,51845,7568430,0,0,0,0,0,0,0
AUT,1978-Q1,233502.3,188353.7,58824.9,42626.6,47953.4,7562305,0,0,0,0,0,0,0
AUT,1978-Q2,237903,189972.3,61025.7,43473.9,50326.7,7562305,0,0,0,0,0,0,0
AUT,1978-Q3,239467.5,192364.8,60291.8,43937.5,49962.1,7562305,0,0,0,0,0,0,0
AUT,1978-Q4,241060.3,193057,60202.1,45578.3,51037.9,7562305,0,0,0,0,0,0,0
AUT,1979-Q1,246644,196987.8,62292.2,46584.9,53387.3,7549425,0,0,0,0,0,0,0
AUT,1979-Q2,249823.3,199132.3,62868.5,48684.5,55057.7,7549425,0,0,0,0,0,0,0
AUT,1979-Q3,252020.3,198556.6,63017.9,50527.5,55916.1,7549425,0,0,0,0,0,0,0
AUT,1979-Q4,255369.4,200358,63645.6,50664.6,58168.2,7549425,0,0,0,0,0,0,0
AUT,1980-Q1,258101.2,202421.9,66886.9,52044.3,60239.6,7549433,0,0,0,0,0,0,0
AUT,1980-Q2,255393.7,200914.2,64765.2,49720.7,59609.5,7549433,0,0,0,0,0,0,0
AUT,1980-Q3,256724.6,202579.1,64706.4,52363.1,59281.7,7549433,0,0,0,0,0,0,0
AUT,1980-Q4,256865.9,202923,65448.5,52603.1,57128.4,7549433,0,0,0,0,0,0,0
AUT,1981-Q1,255086.8,202362.7,66132.4,52701.5,58413.3,7568710,0,0,0,0,0,0,0
AUT,1981-Q2,257653.9,204831.6,65539.1,53943.8,57943.4,7568710,0,0,0,0,0,0,0
AUT,1981-Q3,257474.9,204910.8,64690.2,54734.5,59004.9,7568710,0,0,0,0,0,0,0
AUT,1981-Q4,255849.1,206039.4,63185.7,55818,59075.6,7568710,0,0,0,0,0,0,0
AUT,1982-Q1,261038.4,209108.4,61572.5,56089.4,57631.2,7574140,0,0,0,0,0,0,0
AUT,1982-Q2,261804.5,209861,60584.8,54752.6,56682.4,7574140,0,0,0,0,0,0,0
AUT,1982-Q3,261627.3,209512.8,59914.4,54314.6,55514.9,7574140,0,0,0,0,0,0,0
AUT,1982-Q4,261169.8,211773.3,58331.5,55495.5,53666.5,7574140,0,0,0,0,0,0,0
AUT,1983-Q1,264339.8,215768,59161.6,55294.3,56295.5,7561910,0,0,0,0,0,0,0
AUT,1983-Q2,267799,217849.3,59907.2,56477.6,57764.7,7561910,0,0,0,0,0,0,0
AUT,1983-Q3,270044.3,217580.2,60845.9,58674.5,59312.6,7561910,0,0,0,0,0,0,0
AUT,1983-Q4,272781.4,222629,61420.3,58232.7,62841.1,7561910,0,0,0,0,0,0,0
AUT,1984-Q1,269187.2,216167.6,59677,61266.6,63652.3,7561434,0,0,0,0,0,0,0
AUT,1984-Q2,267286.9,217231.5,60431.9,57312.9,65025.3,7561434,0,0,0,0,0,0,0
AUT,1984-Q3,269745.7,216629.5,59580.4,61748,64978.1,7561434,0,0,0,0,0,0,0
AUT,1984-Q4,272309.1,217680.8,61881,62835.6,66297.7,7561434,0,0,0,0,0,0,0
AUT,1985-Q1,273617,219514.6,63535,66733.8,67524.6,7564984,0,0,0,0,0,0,0
AUT,1985-Q2,274043,220315.1,63574.1,65599,69731.6,7564984,0,0,0,0,0,0,0
AUT,1985-Q3,278111.1,221081.5,66004.3,63268.9,70280.3,7564984,0,0,0,0,0,0,0
AUT,1985-Q4,276953.1,221798.1,65177,64824.8,68418.1,7564984,0,0,0,0,0,0,0
AUT,1986-Q1,279430.2,223671.3,64813.3,62007.6,64357.9,7569794,0,0,0,0,0,0,0
AUT,1986-Q2,282811.1,224417.1,65665.1,64588.2,66384,7569794,0,0,0,0,0,0,0
AUT,1986-Q3,283041.5,226846.2,66915.7,63456.4,68944.1,7569794,0,0,0,0,0,0,0
AUT,1986-Q4,283251,226083.1,67151.1,64258.2,68235.2,7569794,0,0,0,0,0,0,0
AUT,1987-Q1,280835.3,225190.2,67267.4,62731,67527.2,7574586,0,0,0,0,0,0,0
AUT,1987-Q2,285791.7,228505.8,69346.4,64855.5,69599.9,7574586,0,0,0,0,0,0,0
AUT,1987-Q3,289263.9,230853,69328.8,66789.7,71118.4,7574586,0,0,0,0,0,0,0
AUT,1987-Q4,291607.5,235516.7,70196.3,67821.9,74268.9,7574586,0,0,0,0,0,0,0
AUT,1988-Q1,288659.4,233543,73093.2,69089.4,73948.8,7585317,0,0,0,0,0,0,0
AUT,1988-Q2,293956.8,235321.6,73361,71077,76552.9,7585317,0,0,0,0,0,0,0
AUT,1988-Q3,298840.2,237032.4,73871.2,73309.5,79406,7585317,0,0,0,0,0,0,0
AUT,1988-Q4,302376.3,238811.9,74709.6,75509.7,81922.5,7585317,0,0,0,0,0,0,0
AUT,1989-Q1,304865.3,240771.6,75649.4,77935.9,83756.7,7619566,0,0,0,0,0,0,0
AUT,1989-Q2,306315.4,242870.5,76322.2,79896.4,84916.7,7619566,0,0,0,0,0,0,0
AUT,1989-Q3,308855.1,245070.1,76862.1,80836.3,86438.1,7619566,0,0,0,0,0,0,0
AUT,1989-Q4,312871.4,247277.6,77774.5,81662.6,88845.7,7619566,0,0,0,0,0,0,0
AUT,1990-Q1,316727.1,249374.5,78887.4,83516.8,90744.3,7677850,0,0,0,0,0,0,0
AUT,1990-Q2,320141.9,251335.2,79875.3,85772.4,91710.2,7677850,0,0,0,0,0,0,0
AUT,1990-Q3,322787.4,253282.8,81018.4,87582.1,92758.5,7677850,0,0,0,0,0,0,0
AUT,1990-Q4,324994.5,255251.9,82528.4,87951.8,93973.5,7677850,0,0,0,0,0,0,0
AUT,1991-Q1,327245.7,257123.4,84534.1,87365.5,95850.7,7754891,0,0,0,0,0,0,0
AUT,1991-Q2,330230.7,259089.6,86642,88177.9,97934.4,7754891,0,0,0,0,0,0,0
AUT,1991-Q3,333893.3,261360.3,87969.7,89920.6,98253.7,7754891,0,0,0,0,0,0,0
